t,T,x,xdot,idx
0.0,277,1.0,-1.4333318704151665e-07,4
0.03333333333333333,277,0.9999997133336259,-1.4333318704151665e-07,4
0.06666666666666667,277,0.999999068618503,-3.2235756147747097e-07,4
0.1,277,0.9999981444077687,-4.621053671383102e-07,4
0.13333333333333333,277,0.9999969739357578,-5.852360054348082e-07,4
0.16666666666666666,277,0.9999955779376405,-6.979990586630791e-07,4
0.2,277,0.9999939711756337,-8.033810033891697e-07,4
0.23333333333333334,277,0.9999921649498216,-9.03112906069925e-07,4
0.26666666666666666,277,0.9999901683217267,-9.983140474290053e-07,4
0.3,277,0.99998798879793,-1.0897618983318758e-06,4
0.3333333333333333,277,0.99998563274845,-1.1780247400339228e-06,4
0.36666666666666664,277,0.9999831056801672,-1.2635341413713697e-06,4
0.4,277,0.9999804124246385,-1.3466277643536806e-06,4
0.43333333333333335,277,0.9999775572722547,-1.4275761919257945e-06,4
0.4666666666666667,277,0.9999745440711499,-1.5066005523700632e-06,4
0.5,277,0.9999713763020556,-1.5838845471849439e-06,4
0.5333333333333333,277,0.9999680571362045,-1.659582925528369e-06,4
0.5666666666666667,277,0.9999645894809713,-1.7338276165901334e-06,4
0.6,277,0.9999609760164303,-1.8067322705150879e-06,4
0.6333333333333333,277,0.9999572192250552,-1.8783956875489949e-06,4
0.6666666666666666,277,0.9999533214161468,-1.9489044542075895e-06,4
0.7,277,0.9999492847461471,-2.0183349998537103e-06,4
0.7333333333333333,277,0.9999451112356992,-2.0867552239511866e-06,4
0.7666666666666667,277,0.9999408027840999,-2.1542257996332026e-06,4
0.8,277,0.9999363611816441,-2.2208012279145706e-06,4
0.8333333333333334,277,0.9999317881202411,-2.2865307015007552e-06,4
0.8666666666666667,277,0.9999270852026092,-2.351458815941232e-06,4
0.9,277,0.9999222539502846,-2.4156261623220487e-06,4
0.9333333333333333,277,0.9999172958106364,-2.4790698240906295e-06,4
0.9666666666666667,277,0.999912212163045,-2.5418237956653655e-06,4
1.0,277,0.999907004324366,-2.6039193395388516e-06,4
1.0333333333333334,277,0.9999016735537862,-2.6653852898683716e-06,4
1.0666666666666667,277,0.9998962210571566,-2.7262483148216e-06,4
1.1,277,0.9998906479908719,-2.7865331423404527e-06,4
1.1333333333333333,277,0.9998849554653585,-2.846262756706075e-06,4
