t,x,xdot,xdot_pred
2265.0,0.9244,6.657e-05,0.00013908746039548446
2266.0,0.9244,6.651e-05,0.00013908746039548446
2267.0,0.9245,6.639e-05,0.00013891678837658648
2268.0,0.9246,6.624e-05,0.0001387460931768733
2269.0,0.9246,6.614e-05,0.0001387460931768733
2270.0,0.9247,6.603e-05,0.0001385753747781259
2271.0,0.9248,6.589e-05,0.00013840463316207904
2272.0,0.9248,6.568e-05,0.00013840463316207904
2273.0,0.9249,6.55e-05,0.0001382338683104212
2274.0,0.925,6.544e-05,0.00013806308020479494
2275.0,0.925,6.543e-05,0.00013806308020479494
2276.0,0.9251,6.546e-05,0.0001378922688267956
2277.0,0.9252,6.547e-05,0.00013772143415797204
2278.0,0.9252,6.544e-05,0.00013772143415797204
2279.0,0.9253,6.537e-05,0.00013755057617982614
2280.0,0.9254,6.529e-05,0.0001373796948738126
2281.0,0.9254,6.514e-05,0.0001373796948738126
2282.0,0.9255,6.503e-05,0.00013720879022133888
2283.0,0.9256,6.499e-05,0.00013703786220376494
2284.0,0.9256,6.485e-05,0.00013703786220376494
2285.0,0.9257,6.487e-05,0.00013686691080240312
2286.0,0.9258,6.491e-05,0.00013669593599851786
2287.0,0.9258,6.487e-05,0.00013669593599851786
2288.0,0.9259,6.488e-05,0.00013652493777332564
2289.0,0.926,6.476e-05,0.0001363539161079945
2290.0,0.926,6.461e-05,0.0001363539161079945
2291.0,0.9261,6.445e-05,0.00013618287098364468
2292.0,0.9261,6.424e-05,0.00013618287098364468
2293.0,0.9262,6.42e-05,0.0001360118023813473
2294.0,0.9263,6.417e-05,0.0001358407102821249
2295.0,0.9263,6.402e-05,0.0001358407102821249
2296.0,0.9264,6.395e-05,0.00013566959466695106
2297.0,0.9265,6.384e-05,0.0001354984555167503
2298.0,0.9265,6.373e-05,0.0001354984555167503
2299.0,0.9266,6.364e-05,0.00013532729281239778
2300.0,0.9267,6.333e-05,0.00013515610653471913
2301.0,0.9267,6.314e-05,0.00013515610653471913
2302.0,0.9268,6.298e-05,0.00013498489666449037
2303.0,0.9268,6.281e-05,0.00013498489666449037
2304.0,0.9269,6.285e-05,0.00013481366318243753
2305.0,0.927,6.279e-05,0.00013464240606923648
2306.0,0.927,6.276e-05,0.00013464240606923648
2307.0,0.9271,6.28e-05,0.0001344711253055133
2308.0,0.9272,6.283e-05,0.00013429982087184307
2309.0,0.9272,6.277e-05,0.00013429982087184307
2310.0,0.9273,6.271e-05,0.00013412849274875048
2311.0,0.9274,6.267e-05,0.00013395714091670921
2312.0,0.9274,6.252e-05,0.00013395714091670921
2313.0,0.9275,6.234e-05,0.00013378576535614205
2314.0,0.9275,6.222e-05,0.00013378576535614205
2315.0,0.9276,6.211e-05,0.00013361436604742048
2316.0,0.9277,6.207e-05,0.00013344294297086445
2317.0,0.9277,6.196e-05,0.00013344294297086445
2318.0,0.9278,6.184e-05,0.0001332714961067424
2319.0,0.9278,6.17e-05,0.0001332714961067424
2320.0,0.9279,6.164e-05,0.00013310002543527084
2321.0,0.928,6.159e-05,0.00013292853093661408
2322.0,0.928,6.154e-05,0.00013292853093661408
2323.0,0.9281,6.149e-05,0.0001327570125908847
2324.0,0.9282,6.135e-05,0.00013258547037814226
2325.0,0.9282,6.122e-05,0.00013258547037814226
2326.0,0.9283,6.114e-05,0.0001324139042783939
2327.0,0.9283,6.108e-05,0.0001324139042783939
2328.0,0.9284,6.095e-05,0.00013224231427159383
2329.0,0.9285,6.088e-05,0.00013207070033764324
2330.0,0.9285,6.084e-05,0.00013207070033764324
2331.0,0.9286,6.075e-05,0.00013189906245639
2332.0,0.9286,6.079e-05,0.00013189906245639
2333.0,0.9287,6.078e-05,0.00013172740060762842
2334.0,0.9288,6.076e-05,0.00013155571477109924
2335.0,0.9288,6.072e-05,0.00013155571477109924
2336.0,0.9289,6.064e-05,0.0001313840049264892
2337.0,0.9289,6.058e-05,0.0001313840049264892
2338.0,0.929,6.053e-05,0.00013121227105343067
2339.0,0.9291,6.048e-05,0.00013104051313150231
2340.0,0.9291,6.032e-05,0.00013104051313150231
2341.0,0.9292,6.019e-05,0.00013086873114022767
2342.0,0.9292,6.008e-05,0.00013086873114022767
2343.0,0.9293,6e-05,0.00013069692505907564
2344.0,0.9294,5.994e-05,0.0001305250948674602
2345.0,0.9294,5.986e-05,0.0001305250948674602
2346.0,0.9295,5.975e-05,0.00013035324054474
2347.0,0.9295,5.968e-05,0.00013035324054474
2348.0,0.9296,5.969e-05,0.0001301813620702183
2349.0,0.9297,5.959e-05,0.00013000945942314278
2350.0,0.9297,5.945e-05,0.00013000945942314278
2351.0,0.9298,5.937e-05,0.00012983753258270512
2352.0,0.9298,5.932e-05,0.00012983753258270512
2353.0,0.9299,5.92e-05,0.00012966558152804094
2354.0,0.93,5.908e-05,0.00012949360623822938
2355.0,0.93,5.9e-05,0.00012949360623822938
2356.0,0.9301,5.892e-05,0.00012932160669229355
2357.0,0.9301,5.88e-05,0.00012932160669229355
2358.0,0.9302,5.873e-05,0.00012914958286919917
2359.0,0.9303,5.865e-05,0.00012897753474785524
2360.0,0.9303,5.854e-05,0.00012897753474785524
2361.0,0.9304,5.847e-05,0.00012880546230711342
2362.0,0.9304,5.836e-05,0.00012880546230711342
2363.0,0.9305,5.82e-05,0.0001286333655257679
2364.0,0.9306,5.801e-05,0.00012846124438255525
2365.0,0.9306,5.786e-05,0.00012846124438255525
2366.0,0.9307,5.783e-05,0.00012828909885615402
2367.0,0.9307,5.783e-05,0.00012828909885615402
2368.0,0.9308,5.776e-05,0.00012811692892518455
2369.0,0.9308,5.767e-05,0.00012811692892518455
2370.0,0.9309,5.757e-05,0.0001279447345682089
2371.0,0.931,5.747e-05,0.00012777251576373013
2372.0,0.931,5.745e-05,0.00012777251576373013
2373.0,0.9311,5.746e-05,0.00012760027249019313
2374.0,0.9311,5.745e-05,0.00012760027249019313
2375.0,0.9312,5.74e-05,0.00012742800472598294
2376.0,0.9312,5.738e-05,0.00012742800472598294
2377.0,0.9313,5.731e-05,0.00012725571244942552
2378.0,0.9314,5.719e-05,0.00012708339563878717
2379.0,0.9314,5.71e-05,0.00012708339563878717
2380.0,0.9315,5.7e-05,0.00012691105427227437
2381.0,0.9315,5.699e-05,0.00012691105427227437
2382.0,0.9316,5.7e-05,0.0001267386883280334
2383.0,0.9316,5.7e-05,0.0001267386883280334
2384.0,0.9317,5.709e-05,0.00012656629778415033
2385.0,0.9318,5.707e-05,0.00012639388261865048
2386.0,0.9318,5.7e-05,0.00012639388261865048
2387.0,0.9319,5.696e-05,0.0001262214428094984
2388.0,0.9319,5.683e-05,0.0001262214428094984
2389.0,0.932,5.674e-05,0.00012604897833459728
2390.0,0.932,5.662e-05,0.00012604897833459728
2391.0,0.9321,5.649e-05,0.00012587648917178964
2392.0,0.9322,5.643e-05,0.0001257039752988557
2393.0,0.9322,5.635e-05,0.0001257039752988557
2394.0,0.9323,5.629e-05,0.000125531436693514
2395.0,0.9323,5.622e-05,0.000125531436693514
2396.0,0.9324,5.608e-05,0.00012535887333342107
2397.0,0.9324,5.599e-05,0.00012535887333342107
2398.0,0.9325,5.592e-05,0.000125186285196171
2399.0,0.9325,5.586e-05,0.000125186285196171
2400.0,0.9326,5.573e-05,0.0001250136722592951
2401.0,0.9327,5.568e-05,0.000124841034500262
2402.0,0.9327,5.566e-05,0.000124841034500262
2403.0,0.9328,5.565e-05,0.00012466837189647697
2404.0,0.9328,5.56e-05,0.00012466837189647697
2405.0,0.9329,5.553e-05,0.00012449568442528199
2406.0,0.9329,5.547e-05,0.00012449568442528199
2407.0,0.933,5.547e-05,0.00012432297206395505
2408.0,0.933,5.542e-05,0.00012432297206395505
2409.0,0.9331,5.533e-05,0.00012415023478971077
2410.0,0.9332,5.527e-05,0.000123977472579699
2411.0,0.9332,5.519e-05,0.000123977472579699
2412.0,0.9333,5.514e-05,0.0001238046854110052
2413.0,0.9333,5.513e-05,0.0001238046854110052
2414.0,0.9334,5.514e-05,0.00012363187326065007
2415.0,0.9334,5.514e-05,0.00012363187326065007
2416.0,0.9335,5.513e-05,0.00012345903610558936
2417.0,0.9335,5.506e-05,0.00012345903610558936
2418.0,0.9336,5.496e-05,0.0001232861739227133
2419.0,0.9337,5.487e-05,0.00012311328668884665
2420.0,0.9337,5.478e-05,0.00012311328668884665
2421.0,0.9338,5.473e-05,0.00012294037438074826
2422.0,0.9338,5.458e-05,0.00012294037438074826
2423.0,0.9339,5.446e-05,0.0001227674369751108
2424.0,0.9339,5.454e-05,0.0001227674369751108
2425.0,0.934,5.458e-05,0.00012259447444856029
2426.0,0.934,5.462e-05,0.00012259447444856029
2427.0,0.9341,5.468e-05,0.0001224214867776566
2428.0,0.9341,5.462e-05,0.0001224214867776566
2429.0,0.9342,5.448e-05,0.00012224847393889197
2430.0,0.9343,5.437e-05,0.00012207543590869163
2431.0,0.9343,5.425e-05,0.00012207543590869163
2432.0,0.9344,5.39e-05,0.00012190237266341314
2433.0,0.9344,5.374e-05,0.00012190237266341314
2434.0,0.9345,5.357e-05,0.00012172928417934615
2435.0,0.9345,5.339e-05,0.00012172928417934615
2436.0,0.9346,5.34e-05,0.0001215561704327122
2437.0,0.9346,5.331e-05,0.0001215561704327122
2438.0,0.9347,5.317e-05,0.00012138303139966432
2439.0,0.9347,5.303e-05,0.00012138303139966432
2440.0,0.9348,5.294e-05,0.0001212098670562868
2441.0,0.9348,5.29e-05,0.0001212098670562868
2442.0,0.9349,5.287e-05,0.00012103667737859489
2443.0,0.9349,5.283e-05,0.00012103667737859489
2444.0,0.935,5.281e-05,0.00012086346234253417
2445.0,0.9351,5.276e-05,0.00012069022192398129
2446.0,0.9351,5.269e-05,0.00012069022192398129
2447.0,0.9352,5.259e-05,0.00012051695609874226
2448.0,0.9352,5.244e-05,0.00012051695609874226
2449.0,0.9353,5.234e-05,0.00012034366484255306
2450.0,0.9353,5.221e-05,0.00012034366484255306
2451.0,0.9354,5.209e-05,0.00012017034813107906
2452.0,0.9354,5.197e-05,0.00012017034813107906
2453.0,0.9355,5.186e-05,0.00011999700593991479
2454.0,0.9355,5.177e-05,0.00011999700593991479
2455.0,0.9356,5.17e-05,0.00011982363824458352
2456.0,0.9356,5.168e-05,0.00011982363824458352
2457.0,0.9357,5.171e-05,0.00011965024502053714
2458.0,0.9357,5.177e-05,0.00011965024502053714
2459.0,0.9358,5.187e-05,0.00011947682624315556
2460.0,0.9358,5.203e-05,0.00011947682624315556
2461.0,0.9359,5.207e-05,0.0001193033818877467
2462.0,0.9359,5.205e-05,0.0001193033818877467
2463.0,0.936,5.2e-05,0.00011912991192954577
2464.0,0.936,5.189e-05,0.00011912991192954577
2465.0,0.9361,5.18e-05,0.00011895641634371579
2466.0,0.9361,5.167e-05,0.00011895641634371579
2467.0,0.9362,5.156e-05,0.00011878289510534613
2468.0,0.9363,5.148e-05,0.00011860934818945295
2469.0,0.9363,5.141e-05,0.00011860934818945295
2470.0,0.9364,5.131e-05,0.00011843577557097864
2471.0,0.9364,5.12e-05,0.00011843577557097864
2472.0,0.9365,5.122e-05,0.00011826217722479155
2473.0,0.9365,5.122e-05,0.00011826217722479155
2474.0,0.9366,5.125e-05,0.00011808855312568567
2475.0,0.9366,5.133e-05,0.00011808855312568567
2476.0,0.9367,5.147e-05,0.00011791490324838017
2477.0,0.9367,5.154e-05,0.00011791490324838017
2478.0,0.9368,5.155e-05,0.00011774122756751927
2479.0,0.9368,5.153e-05,0.00011774122756751927
2480.0,0.9369,5.154e-05,0.00011756752605767172
2481.0,0.9369,5.155e-05,0.00011756752605767172
2482.0,0.937,5.154e-05,0.0001173937986933304
2483.0,0.937,5.154e-05,0.0001173937986933304
2484.0,0.9371,5.148e-05,0.00011722004544891272
2485.0,0.9371,5.141e-05,0.00011722004544891272
2486.0,0.9372,5.137e-05,0.00011704626629875901
2487.0,0.9372,5.135e-05,0.00011704626629875901
2488.0,0.9373,5.115e-05,0.00011687246121713314
2489.0,0.9373,5.104e-05,0.00011687246121713314
2490.0,0.9374,5.093e-05,0.00011669863017822185
2491.0,0.9374,5.079e-05,0.00011669863017822185
2492.0,0.9375,5.066e-05,0.00011652477315613441
2493.0,0.9375,5.064e-05,0.00011652477315613441
2494.0,0.9376,5.064e-05,0.00011635089012490236
2495.0,0.9376,5.06e-05,0.00011635089012490236
2496.0,0.9377,5.068e-05,0.00011617698105847904
2497.0,0.9377,5.071e-05,0.00011617698105847904
2498.0,0.9378,5.066e-05,0.0001160030459307393
2499.0,0.9378,5.06e-05,0.0001160030459307393
2500.0,0.9379,5.045e-05,0.00011582908471547917
2501.0,0.9379,5.033e-05,0.00011582908471547917
2502.0,0.938,5.023e-05,0.00011565509738641542
2503.0,0.938,5.008e-05,0.00011565509738641542
2504.0,0.9381,4.98e-05,0.00011548108391718515
2505.0,0.9381,4.961e-05,0.00011548108391718515
2506.0,0.9382,4.942e-05,0.00011530704428134596
2507.0,0.9382,4.924e-05,0.00011530704428134596
2508.0,0.9383,4.912e-05,0.00011513297845237471
2509.0,0.9383,4.907e-05,0.00011513297845237471
2510.0,0.9384,4.902e-05,0.00011495888640366772
2511.0,0.9384,4.9e-05,0.00011495888640366772
2512.0,0.9385,4.913e-05,0.00011478476810854028
2513.0,0.9385,4.919e-05,0.00011478476810854028
2514.0,0.9386,4.921e-05,0.00011461062354022625
2515.0,0.9386,4.921e-05,0.00011461062354022625
2516.0,0.9387,4.917e-05,0.00011443645267187779
2517.0,0.9387,4.913e-05,0.00011443645267187779
2518.0,0.9388,4.9e-05,0.00011426225547656481
2519.0,0.9388,4.882e-05,0.00011426225547656481
2520.0,0.9389,4.865e-05,0.00011408803192727477
2521.0,0.9389,4.86e-05,0.00011408803192727477
2522.0,0.939,4.859e-05,0.00011391378199691212
2523.0,0.939,4.863e-05,0.00011391378199691212
2524.0,0.9391,4.864e-05,0.00011373950565829791
2525.0,0.9391,4.857e-05,0.00011373950565829791
2526.0,0.9392,4.846e-05,0.00011356520288417002
2527.0,0.9392,4.836e-05,0.00011356520288417002
2528.0,0.9393,4.818e-05,0.00011339087364718174
2529.0,0.9393,4.817e-05,0.00011339087364718174
2530.0,0.9394,4.816e-05,0.00011321651791990196
2531.0,0.9394,4.805e-05,0.00011321651791990196
2532.0,0.9395,4.809e-05,0.0001130421356748149
2533.0,0.9395,4.809e-05,0.0001130421356748149
2534.0,0.9396,4.814e-05,0.00011286772688431937
2535.0,0.9396,4.825e-05,0.00011286772688431937
2536.0,0.9396,4.829e-05,0.00011286772688431937
2537.0,0.9397,4.836e-05,0.00011269329152072859
2538.0,0.9397,4.838e-05,0.00011269329152072859
2539.0,0.9398,4.831e-05,0.00011251882955626973
2540.0,0.9398,4.814e-05,0.00011251882955626973
2541.0,0.9399,4.803e-05,0.0001123443409630835
2542.0,0.9399,4.793e-05,0.0001123443409630835
2543.0,0.94,4.788e-05,0.00011216982571322376
2544.0,0.94,4.765e-05,0.00011216982571322376
2545.0,0.9401,4.746e-05,0.00011199528377865688
2546.0,0.9401,4.733e-05,0.00011199528377865688
2547.0,0.9402,4.726e-05,0.00011182071513126216
2548.0,0.9402,4.733e-05,0.00011182071513126216
2549.0,0.9403,4.729e-05,0.00011164611974283019
2550.0,0.9403,4.725e-05,0.00011164611974283019
2551.0,0.9404,4.725e-05,0.00011147149758506327
2552.0,0.9404,4.733e-05,0.00011147149758506327
2553.0,0.9405,4.731e-05,0.00011129684862957473
2554.0,0.9405,4.727e-05,0.00011129684862957473
2555.0,0.9406,4.722e-05,0.00011112217284788866
2556.0,0.9406,4.711e-05,0.00011112217284788866
2557.0,0.9406,4.704e-05,0.00011112217284788866
2558.0,0.9407,4.692e-05,0.00011094747021143922
2559.0,0.9407,4.676e-05,0.00011094747021143922
2560.0,0.9408,4.656e-05,0.00011077274069157049
2561.0,0.9408,4.648e-05,0.00011077274069157049
2562.0,0.9409,4.65e-05,0.00011059798425953584
2563.0,0.9409,4.654e-05,0.00011059798425953584
2564.0,0.941,4.66e-05,0.0001104232008864976
2565.0,0.941,4.66e-05,0.0001104232008864976
2566.0,0.9411,4.665e-05,0.00011024839054352642
2567.0,0.9411,4.669e-05,0.00011024839054352642
2568.0,0.9412,4.657e-05,0.00011007355320160162
2569.0,0.9412,4.644e-05,0.00011007355320160162
2570.0,0.9413,4.638e-05,0.00010989868883160945
2571.0,0.9413,4.633e-05,0.00010989868883160945
2572.0,0.9413,4.606e-05,0.00010989868883160945
2573.0,0.9414,4.593e-05,0.00010972379740434363
2574.0,0.9414,4.577e-05,0.00010972379740434363
2575.0,0.9415,4.562e-05,0.00010954887889050455
2576.0,0.9415,4.552e-05,0.00010954887889050455
2577.0,0.9416,4.554e-05,0.00010937393326069893
2578.0,0.9416,4.559e-05,0.00010937393326069893
2579.0,0.9417,4.562e-05,0.00010919896048543929
2580.0,0.9417,4.573e-05,0.00010919896048543929
2581.0,0.9418,4.577e-05,0.00010902396053514348
2582.0,0.9418,4.572e-05,0.00010902396053514348
2583.0,0.9418,4.561e-05,0.00010902396053514348
2584.0,0.9419,4.546e-05,0.00010884893338013433
2585.0,0.9419,4.542e-05,0.00010884893338013433
2586.0,0.942,4.541e-05,0.00010867387899063906
2587.0,0.942,4.541e-05,0.00010867387899063906
2588.0,0.9421,4.547e-05,0.00010849879733678873
2589.0,0.9421,4.551e-05,0.00010849879733678873
2590.0,0.9422,4.55e-05,0.00010832368838861843
2591.0,0.9422,4.544e-05,0.00010832368838861843
2592.0,0.9423,4.531e-05,0.00010814855211606578
2593.0,0.9423,4.519e-05,0.00010814855211606578
2594.0,0.9423,4.509e-05,0.00010814855211606578
2595.0,0.9424,4.497e-05,0.00010797338848897111
2596.0,0.9424,4.488e-05,0.00010797338848897111
2597.0,0.9425,4.488e-05,0.0001077981974770769
2598.0,0.9425,4.486e-05,0.0001077981974770769
2599.0,0.9426,4.485e-05,0.00010762297905002719
2600.0,0.9426,4.491e-05,0.00010762297905002719
2601.0,0.9427,4.491e-05,0.00010744773317736714
2602.0,0.9427,4.484e-05,0.00010744773317736714
2603.0,0.9428,4.474e-05,0.00010727245982854262
2604.0,0.9428,4.447e-05,0.00010727245982854262
2605.0,0.9428,4.429e-05,0.00010727245982854262
2606.0,0.9429,4.419e-05,0.00010709715897289955
2607.0,0.9429,4.412e-05,0.00010709715897289955
2608.0,0.943,4.394e-05,0.00010692183057968359
2609.0,0.943,4.378e-05,0.00010692183057968359
2610.0,0.9431,4.362e-05,0.00010674647461803934
2611.0,0.9431,4.34e-05,0.00010674647461803934
2612.0,0.9431,4.315e-05,0.00010674647461803934
2613.0,0.9432,4.305e-05,0.00010657109105701064
2614.0,0.9432,4.301e-05,0.00010657109105701064
2615.0,0.9433,4.297e-05,0.00010639567986553887
2616.0,0.9433,4.308e-05,0.00010639567986553887
2617.0,0.9434,4.319e-05,0.0001062202410124633
2618.0,0.9434,4.322e-05,0.0001062202410124633
2619.0,0.9434,4.323e-05,0.0001062202410124633
2620.0,0.9435,4.334e-05,0.00010604477446652031
2621.0,0.9435,4.345e-05,0.00010604477446652031
2622.0,0.9436,4.35e-05,0.00010586928019634292
2623.0,0.9436,4.352e-05,0.00010586928019634292
2624.0,0.9437,4.356e-05,0.00010569375817046023
2625.0,0.9437,4.359e-05,0.00010569375817046023
2626.0,0.9438,4.362e-05,0.00010551820835729693
2627.0,0.9438,4.363e-05,0.00010551820835729693
2628.0,0.9438,4.356e-05,0.00010551820835729693
2629.0,0.9439,4.355e-05,0.0001053426307251728
2630.0,0.9439,4.354e-05,0.0001053426307251728
2631.0,0.944,4.356e-05,0.00010516702524230212
2632.0,0.944,4.359e-05,0.00010516702524230212
2633.0,0.9441,4.357e-05,0.00010499139187679299
2634.0,0.9441,4.347e-05,0.00010499139187679299
2635.0,0.9441,4.33e-05,0.00010499139187679299
2636.0,0.9442,4.309e-05,0.00010481573059664754
2637.0,0.9442,4.29e-05,0.00010481573059664754
2638.0,0.9443,4.276e-05,0.00010464004136976028
2639.0,0.9443,4.262e-05,0.00010464004136976028
2640.0,0.9444,4.252e-05,0.00010446432416391825
2641.0,0.9444,4.25e-05,0.00010446432416391825
2642.0,0.9444,4.242e-05,0.00010446432416391825
2643.0,0.9445,4.234e-05,0.00010428857894680032
2644.0,0.9445,4.226e-05,0.00010428857894680032
2645.0,0.9446,4.211e-05,0.00010411280568597672
2646.0,0.9446,4.2e-05,0.00010411280568597672
2647.0,0.9447,4.197e-05,0.00010393700434890831
2648.0,0.9447,4.202e-05,0.00010393700434890831
2649.0,0.9447,4.204e-05,0.00010393700434890831
2650.0,0.9448,4.211e-05,0.00010376117490294622
2651.0,0.9448,4.216e-05,0.00010376117490294622
2652.0,0.9449,4.22e-05,0.00010358531731533111
2653.0,0.9449,4.222e-05,0.00010358531731533111
2654.0,0.945,4.224e-05,0.00010340943155319269
2655.0,0.945,4.227e-05,0.00010340943155319269
2656.0,0.945,4.227e-05,0.00010340943155319269
2657.0,0.9451,4.206e-05,0.00010323351758354906
2658.0,0.9451,4.196e-05,0.00010323351758354906
2659.0,0.9452,4.187e-05,0.00010305757537330666
2660.0,0.9452,4.176e-05,0.00010305757537330666
2661.0,0.9452,4.161e-05,0.00010305757537330666
2662.0,0.9453,4.152e-05,0.00010288160488925872
2663.0,0.9453,4.142e-05,0.00010288160488925872
2664.0,0.9454,4.136e-05,0.00010270560609808546
2665.0,0.9454,4.147e-05,0.00010270560609808546
2666.0,0.9455,4.145e-05,0.00010252957896635318
2667.0,0.9455,4.134e-05,0.00010252957896635318
2668.0,0.9455,4.119e-05,0.00010252957896635318
2669.0,0.9456,4.11e-05,0.00010235352346051379
2670.0,0.9456,4.099e-05,0.00010235352346051379
2671.0,0.9457,4.092e-05,0.00010217743954690413
2672.0,0.9457,4.09e-05,0.00010217743954690413
2673.0,0.9457,4.101e-05,0.00010217743954690413
2674.0,0.9458,4.112e-05,0.00010200132719174549
2675.0,0.9458,4.114e-05,0.00010200132719174549
2676.0,0.9459,4.106e-05,0.0001018251863611428
2677.0,0.9459,4.106e-05,0.0001018251863611428
2678.0,0.9459,4.098e-05,0.0001018251863611428
2679.0,0.946,4.085e-05,0.0001016490170210843
2680.0,0.946,4.075e-05,0.0001016490170210843
2681.0,0.9461,4.048e-05,0.0001014728191374405
2682.0,0.9461,4.034e-05,0.0001014728191374405
2683.0,0.9461,4.03e-05,0.0001014728191374405
2684.0,0.9462,4.031e-05,0.00010129659267596442
2685.0,0.9462,4.045e-05,0.00010129659267596442
2686.0,0.9463,4.047e-05,0.00010112033760228985
2687.0,0.9463,4.046e-05,0.00010112033760228985
2688.0,0.9464,4.038e-05,0.00010094405388193146
2689.0,0.9464,4.014e-05,0.00010094405388193146
2690.0,0.9464,3.995e-05,0.00010094405388193146
2691.0,0.9465,3.987e-05,0.00010076774148028397
2692.0,0.9465,3.976e-05,0.00010076774148028397
2693.0,0.9466,3.951e-05,0.00010059140036262153
2694.0,0.9466,3.944e-05,0.00010059140036262153
2695.0,0.9466,3.942e-05,0.00010059140036262153
2696.0,0.9467,3.941e-05,0.00010041503049409707
2697.0,0.9467,3.951e-05,0.00010041503049409707
2698.0,0.9467,3.963e-05,0.00010041503049409707
2699.0,0.9468,3.979e-05,0.00010023863183974167
2700.0,0.9468,3.991e-05,0.00010023863183974167
2701.0,0.9469,3.978e-05,0.00010006220436446396
2702.0,0.9469,3.961e-05,0.00010006220436446396
2703.0,0.9469,3.95e-05,0.00010006220436446396
2704.0,0.947,3.947e-05,9.988574803304937e-05
2705.0,0.947,3.921e-05,9.988574803304937e-05
2706.0,0.9471,3.913e-05,9.970926281015931e-05
2707.0,0.9471,3.909e-05,9.970926281015931e-05
2708.0,0.9471,3.904e-05,9.970926281015931e-05
2709.0,0.9472,3.923e-05,9.953274866033137e-05
2710.0,0.9472,3.923e-05,9.953274866033137e-05
2711.0,0.9473,3.921e-05,9.935620554797734e-05
2712.0,0.9473,3.92e-05,9.935620554797734e-05
2713.0,0.9473,3.913e-05,9.935620554797734e-05
2714.0,0.9474,3.914e-05,9.917963343738345e-05
2715.0,0.9474,3.921e-05,9.917963343738345e-05
2716.0,0.9475,3.926e-05,9.900303229270943e-05
2717.0,0.9475,3.93e-05,9.900303229270943e-05
2718.0,0.9475,3.926e-05,9.900303229270943e-05
2719.0,0.9476,3.928e-05,9.882640207798787e-05
2720.0,0.9476,3.932e-05,9.882640207798787e-05
2721.0,0.9477,3.923e-05,9.864974275712346e-05
2722.0,0.9477,3.915e-05,9.864974275712346e-05
2723.0,0.9477,3.909e-05,9.864974275712346e-05
2724.0,0.9478,3.9e-05,9.847305429389242e-05
2725.0,0.9478,3.883e-05,9.847305429389242e-05
2726.0,0.9478,3.867e-05,9.847305429389242e-05
2727.0,0.9479,3.86e-05,9.829633665194167e-05
2728.0,0.9479,3.856e-05,9.829633665194167e-05
2729.0,0.948,3.847e-05,9.81195897947882e-05
2730.0,0.948,3.841e-05,9.81195897947882e-05
2731.0,0.948,3.836e-05,9.81195897947882e-05
2732.0,0.9481,3.83e-05,9.794281368581822e-05
2733.0,0.9481,3.822e-05,9.794281368581822e-05
2734.0,0.9482,3.81e-05,9.776600828828709e-05
2735.0,0.9482,3.805e-05,9.776600828828709e-05
2736.0,0.9482,3.807e-05,9.776600828828709e-05
2737.0,0.9483,3.788e-05,9.758917356531754e-05
2738.0,0.9483,3.773e-05,9.758917356531754e-05
2739.0,0.9483,3.763e-05,9.758917356531754e-05
2740.0,0.9484,3.761e-05,9.741230947989976e-05
2741.0,0.9484,3.772e-05,9.741230947989976e-05
2742.0,0.9485,3.775e-05,9.723541599489031e-05
2743.0,0.9485,3.781e-05,9.723541599489031e-05
2744.0,0.9485,3.791e-05,9.723541599489031e-05
2745.0,0.9486,3.822e-05,9.705849307301154e-05
2746.0,0.9486,3.84e-05,9.705849307301154e-05
2747.0,0.9486,3.848e-05,9.705849307301154e-05
2748.0,0.9487,3.856e-05,9.688154067685086e-05
2749.0,0.9487,3.837e-05,9.688154067685086e-05
2750.0,0.9488,3.826e-05,9.670455876885989e-05
2751.0,0.9488,3.819e-05,9.670455876885989e-05
2752.0,0.9488,3.812e-05,9.670455876885989e-05
2753.0,0.9489,3.784e-05,9.652754731135377e-05
2754.0,0.9489,3.777e-05,9.652754731135377e-05
2755.0,0.949,3.776e-05,9.635050626651037e-05
2756.0,0.949,3.774e-05,9.635050626651037e-05
2757.0,0.949,3.776e-05,9.635050626651037e-05
2758.0,0.9491,3.773e-05,9.617343559636943e-05
2759.0,0.9491,3.769e-05,9.617343559636943e-05
2760.0,0.9491,3.767e-05,9.617343559636943e-05
2761.0,0.9492,3.766e-05,9.599633526283242e-05
2762.0,0.9492,3.773e-05,9.599633526283242e-05
2763.0,0.9493,3.775e-05,9.581920522766076e-05
2764.0,0.9493,3.776e-05,9.581920522766076e-05
2765.0,0.9493,3.793e-05,9.581920522766076e-05
2766.0,0.9494,3.798e-05,9.56420454524757e-05
2767.0,0.9494,3.799e-05,9.56420454524757e-05
2768.0,0.9494,3.797e-05,9.56420454524757e-05
2769.0,0.9495,3.771e-05,9.546485589875739e-05
2770.0,0.9495,3.751e-05,9.546485589875739e-05
2771.0,0.9496,3.732e-05,9.528763652784412e-05
2772.0,0.9496,3.709e-05,9.528763652784412e-05
2773.0,0.9496,3.683e-05,9.528763652784412e-05
2774.0,0.9497,3.666e-05,9.511038730093143e-05
2775.0,0.9497,3.652e-05,9.511038730093143e-05
2776.0,0.9497,3.638e-05,9.511038730093143e-05
2777.0,0.9498,3.656e-05,9.49331081790714e-05
2778.0,0.9498,3.668e-05,9.49331081790714e-05
2779.0,0.9499,3.677e-05,9.475579912317183e-05
2780.0,0.9499,3.68e-05,9.475579912317183e-05
2781.0,0.9499,3.688e-05,9.475579912317183e-05
