t,x_original,xdot_original,xdot_pred
1062,0.110099988,9.69E-05,9.11E-05
1064,0.110293777,9.69E-05,9.11E-05
1066,0.110487523,9.69E-05,9.11E-05
1068,0.110681228,9.69E-05,9.10E-05
1070,0.11087489,9.68E-05,9.10E-05
1072,0.11106851,9.68E-05,9.10E-05
1074,0.111262088,9.68E-05,9.10E-05
1076,0.111455624,9.68E-05,9.10E-05
1078,0.111649117,9.67E-05,9.09E-05
1080,0.111842569,9.67E-05,9.09E-05
1082,0.112035978,9.67E-05,9.09E-05
1084,0.112229346,9.67E-05,9.09E-05
1086,0.112422671,9.67E-05,9.09E-05
1088,0.112615954,9.66E-05,9.09E-05
1090,0.112809195,9.66E-05,9.08E-05
1092,0.113002394,9.66E-05,9.08E-05
1094,0.11319555,9.66E-05,9.08E-05
1096,0.113388665,9.66E-05,9.08E-05
1098,0.113581738,9.65E-05,9.08E-05
1100,0.113774768,9.65E-05,9.08E-05
1102,0.113967757,9.65E-05,9.07E-05
1104,0.114160704,9.65E-05,9.07E-05
1106,0.114353608,9.65E-05,9.07E-05
1108,0.114546471,9.64E-05,9.07E-05
1110,0.114739291,9.64E-05,9.07E-05
1112,0.11493207,9.64E-05,9.07E-05
1114,0.115124806,9.64E-05,9.06E-05
1116,0.115317501,9.63E-05,9.06E-05
1118,0.115510154,9.63E-05,9.06E-05
1120,0.115702764,9.63E-05,9.06E-05
1122,0.115895333,9.63E-05,9.06E-05
1124,0.11608786,9.63E-05,9.06E-05
1126,0.116280345,9.62E-05,9.05E-05
1128,0.116472788,9.62E-05,9.05E-05
1130,0.116665189,9.62E-05,9.05E-05
1132,0.116857548,9.62E-05,9.05E-05
1134,0.117049865,9.62E-05,9.05E-05
1136,0.117242141,9.61E-05,9.05E-05
1138,0.117434374,9.61E-05,9.04E-05
1140,0.117626566,9.61E-05,9.04E-05
1142,0.117818716,9.61E-05,9.04E-05
1144,0.118010824,9.61E-05,9.04E-05
1146,0.11820289,9.60E-05,9.04E-05
1148,0.118394914,9.60E-05,9.03E-05
1150,0.118586897,9.60E-05,9.03E-05
1152,0.118778837,9.60E-05,9.03E-05
1154,0.118970736,9.59E-05,9.03E-05
1156,0.119162593,9.59E-05,9.03E-05
1158,0.119354409,9.59E-05,9.03E-05
1160,0.119546182,9.59E-05,9.02E-05
1162,0.119737914,9.59E-05,9.02E-05
1164,0.119929604,9.58E-05,9.02E-05
1166,0.120121252,9.58E-05,9.02E-05
1168,0.120312859,9.58E-05,9.02E-05
1170,0.120504424,9.58E-05,9.02E-05
1172,0.120695947,9.58E-05,9.01E-05
1174,0.120887428,9.57E-05,9.01E-05
1176,0.121078868,9.57E-05,9.01E-05
1178,0.121270266,9.57E-05,9.01E-05
1180,0.121461623,9.57E-05,9.01E-05
1182,0.121652937,9.57E-05,9.01E-05
1184,0.12184421,9.56E-05,9.00E-05
1186,0.122035442,9.56E-05,9.00E-05
1188,0.122226631,9.56E-05,9.00E-05
1190,0.122417779,9.56E-05,9.00E-05
1192,0.122608886,9.56E-05,9.00E-05
1194,0.122799951,9.55E-05,9.00E-05
1196,0.122990974,9.55E-05,8.99E-05
1198,0.123181956,9.55E-05,8.99E-05
1200,0.123372896,9.55E-05,8.99E-05
1202,0.123563794,9.54E-05,8.99E-05
1204,0.123754651,9.54E-05,8.99E-05
1206,0.123945466,9.54E-05,8.99E-05
1208,0.12413624,9.54E-05,8.98E-05
1210,0.124326972,9.54E-05,8.98E-05
1212,0.124517663,9.53E-05,8.98E-05
1214,0.124708312,9.53E-05,8.98E-05
1216,0.12489892,9.53E-05,8.98E-05
1218,0.125089486,9.53E-05,8.98E-05
1220,0.125280011,9.53E-05,8.97E-05
1222,0.125470494,9.52E-05,8.97E-05
1224,0.125660936,9.52E-05,8.97E-05
1226,0.125851336,9.52E-05,8.97E-05
1228,0.126041695,9.52E-05,8.97E-05
1230,0.126232012,9.52E-05,8.97E-05
1232,0.126422288,9.51E-05,8.96E-05
1234,0.126612522,9.51E-05,8.96E-05
1236,0.126802715,9.51E-05,8.96E-05
1238,0.126992867,9.51E-05,8.96E-05
1240,0.127182977,9.51E-05,8.96E-05
1242,0.127373046,9.50E-05,8.96E-05
1244,0.127563073,9.50E-05,8.95E-05
1246,0.127753059,9.50E-05,8.95E-05
1248,0.127943004,9.50E-05,8.95E-05
1250,0.128132907,9.50E-05,8.95E-05
1252,0.128322769,9.49E-05,8.95E-05
1254,0.128512589,9.49E-05,8.95E-05
1256,0.128702369,9.49E-05,8.94E-05
1258,0.128892107,9.49E-05,8.94E-05
1260,0.129081803,9.48E-05,8.94E-05
1262,0.129271458,9.48E-05,8.94E-05
1264,0.129461072,9.48E-05,8.94E-05
1266,0.129650645,9.48E-05,8.93E-05
1268,0.129840176,9.48E-05,8.93E-05
1270,0.130029667,9.47E-05,8.93E-05
1272,0.130219115,9.47E-05,8.93E-05
1274,0.130408523,9.47E-05,8.93E-05
1276,0.130597889,9.47E-05,8.93E-05
1278,0.130787215,9.47E-05,8.92E-05
1280,0.130976498,9.46E-05,8.92E-05
1282,0.131165741,9.46E-05,8.92E-05
1284,0.131354943,9.46E-05,8.92E-05
1286,0.131544103,9.46E-05,8.92E-05
1288,0.131733222,9.46E-05,8.92E-05
1290,0.1319223,9.45E-05,8.91E-05
1292,0.132111336,9.45E-05,8.91E-05
1294,0.132300332,9.45E-05,8.91E-05
1296,0.132489286,9.45E-05,8.91E-05
1298,0.1326782,9.45E-05,8.91E-05
1300,0.132867072,9.44E-05,8.91E-05
1302,0.133055903,9.44E-05,8.90E-05
1304,0.133244693,9.44E-05,8.90E-05
1306,0.133433441,9.44E-05,8.90E-05
1308,0.133622149,9.44E-05,8.90E-05
1310,0.133810816,9.43E-05,8.90E-05
1312,0.133999441,9.43E-05,8.90E-05
1314,0.134188025,9.43E-05,8.89E-05
