t,x_original,xdot_original,xdot_pred
2926,1.000999969,1.53E-23,1.28E-06
2928,1.000999969,1.39E-23,1.28E-06
2930,1.000999969,1.27E-23,1.28E-06
2932,1.000999969,1.16E-23,1.28E-06
2934,1.000999969,1.06E-23,1.28E-06
2936,1.000999969,9.64E-24,1.28E-06
2938,1.000999969,8.79E-24,1.28E-06
2940,1.000999969,8.02E-24,1.28E-06
2942,1.000999969,7.31E-24,1.28E-06
2944,1.000999969,6.66E-24,1.28E-06
2946,1.000999969,6.08E-24,1.28E-06
2948,1.000999969,5.54E-24,1.28E-06
2950,1.000999969,5.05E-24,1.28E-06
2952,1.000999969,4.60E-24,1.28E-06
2954,1.000999969,4.19E-24,1.28E-06
2956,1.000999969,3.82E-24,1.28E-06
2958,1.000999969,3.48E-24,1.28E-06
2960,1.000999969,3.17E-24,1.28E-06
2962,1.000999969,2.89E-24,1.28E-06
2964,1.000999969,2.63E-24,1.28E-06
2966,1.000999969,2.40E-24,1.28E-06
2968,1.000999969,2.18E-24,1.28E-06
2970,1.000999969,1.99E-24,1.28E-06
2972,1.000999969,1.81E-24,1.28E-06
2974,1.000999969,1.65E-24,1.28E-06
2976,1.000999969,1.50E-24,1.28E-06
2978,1.000999969,1.36E-24,1.28E-06
2980,1.000999969,1.24E-24,1.28E-06
2982,1.000999969,1.13E-24,1.28E-06
2984,1.000999969,1.03E-24,1.28E-06
2986,1.000999969,9.36E-25,1.28E-06
2988,1.000999969,8.51E-25,1.28E-06
2990,1.000999969,7.74E-25,1.28E-06
2992,1.000999969,7.04E-25,1.28E-06
2994,1.000999969,6.41E-25,1.28E-06
2996,1.000999969,5.83E-25,1.28E-06
2998,1.000999969,5.30E-25,1.28E-06
3000,1.000999969,4.82E-25,1.28E-06
3002,1.000999969,4.38E-25,1.28E-06
3004,1.000999969,3.98E-25,1.28E-06
3006,1.000999969,3.62E-25,1.28E-06
3008,1.000999969,3.29E-25,1.28E-06
3010,1.000999969,2.99E-25,1.28E-06
3012,1.000999969,2.72E-25,1.28E-06
3014,1.000999969,2.47E-25,1.28E-06
3016,1.000999969,2.24E-25,1.28E-06
3018,1.000999969,2.04E-25,1.28E-06
3020,1.000999969,1.85E-25,1.28E-06
3022,1.000999969,1.68E-25,1.28E-06
3024,1.000999969,1.53E-25,1.28E-06
3026,1.000999969,1.39E-25,1.28E-06
3028,1.000999969,1.26E-25,1.28E-06
3030,1.000999969,1.14E-25,1.28E-06
3032,1.000999969,1.04E-25,1.28E-06
3034,1.000999969,9.41E-26,1.28E-06
3036,1.000999969,8.54E-26,1.28E-06
3038,1.000999969,7.75E-26,1.28E-06
3040,1.000999969,7.03E-26,1.28E-06
3042,1.000999969,6.38E-26,1.28E-06
3044,1.000999969,5.79E-26,1.28E-06
3046,1.000999969,5.25E-26,1.28E-06
3048,1.000999969,4.76E-26,1.28E-06
3050,1.000999969,4.32E-26,1.28E-06
3052,1.000999969,3.92E-26,1.28E-06
3054,1.000999969,3.55E-26,1.28E-06
3056,1.000999969,3.22E-26,1.28E-06
3058,1.000999969,2.92E-26,1.28E-06
3060,1.000999969,2.65E-26,1.28E-06
3062,1.000999969,2.40E-26,1.28E-06
3064,1.000999969,2.18E-26,1.28E-06
3066,1.000999969,1.97E-26,1.28E-06
3068,1.000999969,1.79E-26,1.28E-06
3070,1.000999969,1.62E-26,1.28E-06
3072,1.000999969,1.47E-26,1.28E-06
3074,1.000999969,1.33E-26,1.28E-06
3076,1.000999969,1.20E-26,1.28E-06
3078,1.000999969,1.09E-26,1.28E-06
3080,1.000999969,9.87E-27,1.28E-06
3082,1.000999969,8.94E-27,1.28E-06
3084,1.000999969,8.09E-27,1.28E-06
3086,1.000999969,7.33E-27,1.28E-06
3088,1.000999969,6.63E-27,1.28E-06
3090,1.000999969,6.00E-27,1.28E-06
3092,1.000999969,5.43E-27,1.28E-06
3094,1.000999969,4.92E-27,1.28E-06
3096,1.000999969,4.45E-27,1.28E-06
3098,1.000999969,4.03E-27,1.28E-06
3100,1.000999969,3.64E-27,1.28E-06
3102,1.000999969,3.29E-27,1.28E-06
3104,1.000999969,2.98E-27,1.28E-06
3106,1.000999969,2.70E-27,1.28E-06
3108,1.000999969,2.44E-27,1.28E-06
3110,1.000999969,2.20E-27,1.28E-06
3112,1.000999969,1.99E-27,1.28E-06
3114,1.000999969,1.80E-27,1.28E-06
3116,1.000999969,1.63E-27,1.28E-06
3118,1.000999969,1.47E-27,1.28E-06
3120,1.000999969,1.33E-27,1.28E-06
3122,1.000999969,1.20E-27,1.28E-06
3124,1.000999969,1.09E-27,1.28E-06
3126,1.000999969,9.82E-28,1.28E-06
3128,1.000999969,8.87E-28,1.28E-06
3130,1.000999969,8.01E-28,1.28E-06
3132,1.000999969,7.24E-28,1.28E-06
3134,1.000999969,6.54E-28,1.28E-06
3136,1.000999969,5.90E-28,1.28E-06
3138,1.000999969,5.33E-28,1.28E-06
3140,1.000999969,4.81E-28,1.28E-06
3142,1.000999969,4.34E-28,1.28E-06
3144,1.000999969,3.92E-28,1.28E-06
3146,1.000999969,3.54E-28,1.28E-06
3148,1.000999969,3.19E-28,1.28E-06
3150,1.000999969,2.88E-28,1.28E-06
3152,1.000999969,2.60E-28,1.28E-06
3154,1.000999969,2.35E-28,1.28E-06
3156,1.000999969,2.12E-28,1.28E-06
3158,1.000999969,1.91E-28,1.28E-06
3160,1.000999969,1.72E-28,1.28E-06
3162,1.000999969,1.55E-28,1.28E-06
3164,1.000999969,1.40E-28,1.28E-06
3166,1.000999969,1.26E-28,1.28E-06
3168,1.000999969,1.14E-28,1.28E-06
3170,1.000999969,1.03E-28,1.28E-06
3172,1.000999969,9.26E-29,1.28E-06
3174,1.000999969,8.34E-29,1.28E-06
3176,1.000999969,7.52E-29,1.28E-06
3178,1.000999969,6.78E-29,1.28E-06
3180,1.000999969,6.11E-29,1.28E-06
3182,1.000999969,5.50E-29,1.28E-06
3184,1.000999969,4.96E-29,1.28E-06
3186,1.000999969,4.46E-29,1.28E-06
3188,1.000999969,4.02E-29,1.28E-06
3190,1.000999969,3.62E-29,1.28E-06
3192,1.000999969,3.26E-29,1.28E-06
3194,1.000999969,2.94E-29,1.28E-06
3196,1.000999969,2.64E-29,1.28E-06
3198,1.000999969,2.38E-29,1.28E-06
3200,1.000999969,2.14E-29,1.28E-06
3202,1.000999969,1.93E-29,1.28E-06
3204,1.000999969,1.74E-29,1.28E-06
3206,1.000999969,1.56E-29,1.28E-06
3208,1.000999969,1.40E-29,1.28E-06
3210,1.000999969,1.26E-29,1.28E-06
3212,1.000999969,1.14E-29,1.28E-06
3214,1.000999969,1.02E-29,1.28E-06
3216,1.000999969,9.20E-30,1.28E-06
3218,1.000999969,8.27E-30,1.28E-06
3220,1.000999969,7.44E-30,1.28E-06
3222,1.000999969,6.69E-30,1.28E-06
3224,1.000999969,6.01E-30,1.28E-06
3226,1.000999969,5.41E-30,1.28E-06
3228,1.000999969,4.86E-30,1.28E-06
3230,1.000999969,4.37E-30,1.28E-06
3232,1.000999969,3.92E-30,1.28E-06
3234,1.000999969,3.53E-30,1.28E-06
3236,1.000999969,3.17E-30,1.28E-06
3238,1.000999969,2.85E-30,1.28E-06
3240,1.000999969,2.56E-30,1.28E-06
3242,1.000999969,2.30E-30,1.28E-06
3244,1.000999969,2.06E-30,1.28E-06
3246,1.000999969,1.85E-30,1.28E-06
3248,1.000999969,1.66E-30,1.28E-06
3250,1.000999969,1.49E-30,1.28E-06
3252,1.000999969,1.34E-30,1.28E-06
3254,1.000999969,1.20E-30,1.28E-06
3256,1.000999969,1.08E-30,1.28E-06
3258,1.000999969,9.69E-31,1.28E-06
3260,1.000999969,8.70E-31,1.28E-06
3262,1.000999969,7.80E-31,1.28E-06
3264,1.000999969,7.00E-31,1.28E-06
3266,1.000999969,6.28E-31,1.28E-06
3268,1.000999969,5.63E-31,1.28E-06
3270,1.000999969,5.05E-31,1.28E-06
3272,1.000999969,4.53E-31,1.28E-06
3274,1.000999969,4.06E-31,1.28E-06
3276,1.000999969,3.64E-31,1.28E-06
3278,1.000999969,3.27E-31,1.28E-06
3280,1.000999969,2.93E-31,1.28E-06
3282,1.000999969,2.63E-31,1.28E-06
3284,1.000999969,2.35E-31,1.28E-06
