t,x_original,xdot_original,xdot_pred
444,0.953314096,0.000193051,0.000199242
446,0.953695866,0.000190885,0.000197035
448,0.954073367,0.00018875,0.000194861
450,0.954446657,0.000186645,0.000192716
452,0.954815797,0.00018457,0.000190602
454,0.955180844,0.000182524,0.000188517
456,0.955541858,0.000180507,0.000186461
458,0.955898893,0.000178518,0.000184434
460,0.956252007,0.000176557,0.000182435
462,0.956601252,0.000174623,0.000180462
464,0.956946683,0.000172716,0.000178518
466,0.957288354,0.000170835,0.0001766
468,0.957626315,0.00016898,0.000174708
470,0.957960617,0.000167151,0.000172842
472,0.958291312,0.000165347,0.000171001
474,0.958618448,0.000163568,0.000169185
476,0.958942074,0.000161813,0.000167393
478,0.959262238,0.000160082,0.000165626
480,0.959578986,0.000158374,0.000163882
482,0.959892365,0.00015669,0.000162162
484,0.960202421,0.000155028,0.000160465
486,0.960509197,0.000153388,0.00015879
488,0.960812738,0.000151771,0.000157138
490,0.961113087,0.000150175,0.000155507
492,0.961410287,0.0001486,0.000153898
494,0.96170438,0.000147046,0.00015231
496,0.961995406,0.000145513,0.000150743
498,0.962283407,0.000144,0.000149196
500,0.962568422,0.000142507,0.00014767
502,0.96285049,0.000141034,0.000146163
504,0.963129651,0.00013958,0.000144676
506,0.963405941,0.000138145,0.000143208
508,0.963679399,0.000136729,0.000141759
510,0.963950062,0.000135331,0.000140329
512,0.964217964,0.000133951,0.000138917
514,0.964483143,0.00013259,0.000137523
516,0.964745634,0.000131245,0.000136146
518,0.96500547,0.000129918,0.000134788
520,0.965262686,0.000128608,0.000133446
522,0.965517316,0.000127315,0.000132122
524,0.965769392,0.000126038,0.000130814
526,0.966018947,0.000124777,0.000129523
528,0.966266013,0.000123533,0.000128248
530,0.966510621,0.000122304,0.000126989
532,0.966752802,0.000121091,0.000125745
534,0.966992588,0.000119893,0.000124517
536,0.967230007,0.00011871,0.000123305
538,0.96746509,0.000117541,0.000122107
540,0.967697865,0.000116388,0.000120924
542,0.967928362,0.000115248,0.000119756
544,0.968156608,0.000114123,0.000118602
546,0.968382632,0.000113012,0.000117462
548,0.968606461,0.000111914,0.000116336
550,0.968828122,0.000110831,0.000115224
552,0.969047642,0.00010976,0.000114125
554,0.969265046,0.000108702,0.00011304
556,0.969480362,0.000107658,0.000111968
558,0.969693613,0.000106626,0.000110908
560,0.969904826,0.000105606,0.000109861
562,0.970114024,0.000104599,0.000108827
564,0.970321233,0.000103604,0.000107806
566,0.970526476,0.000102622,0.000106796
568,0.970729778,0.000101651,0.000105799
570,0.97093116,0.000100691,0.000104813
572,0.971130647,9.97E-05,0.000103839
574,0.971328261,9.88E-05,0.000102877
576,0.971524023,9.79E-05,0.000101926
578,0.971717957,9.70E-05,0.000100986
580,0.971910084,9.61E-05,0.000100057
582,0.972100425,9.52E-05,9.91E-05
584,0.972289001,9.43E-05,9.82E-05
586,0.972475833,9.34E-05,9.73E-05
